claim_id,claim_type,topic,claim_text,companies,mechanism,direction,horizon,metric,value,unit,source_report_id,source_title,page,section,source_tier,evidence_span,confidence,as_of_date,exposure_level,review_status,reviewer_note,quality_flags,conflict_group_id
claim_a37704d4d0f8f4b5,mechanism,算力网络,"算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：Scale-up network 1.5.1.1 Frontend Network The frontend network is the operational network in datacenters that connects all compute nodes to the outside world (e.g., other datacenters or end customers on the Internet).",[],算力网络 由 Scale-up network 1.5.1.1 Frontend Network The frontend network is the operati... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,49,5 Networking,1,"Scale-up network 1.5.1.1 Frontend Network The frontend network is the operational network in datacenters that connects all compute nodes to the outside world (e.g., other datacenters or end customers on the Internet).",0.78,2026,,auto,,,
claim_4bd316343ec92661,bottleneck,算力网络,"算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：An AI-oriented backend scale-out network might include special-purpose optimizations such as switch support for collective operations over bulk data, while an HPC-oriented backend scale-out network might support latency optimizations only for small collectives.",[],算力网络 受 An AI-oriented backend scale-out network might include special-purpose optimi... 约束,negative,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,50,2 Backend Scale-out Network The backend,1,"An AI-oriented backend scale-out network might include special-purpose optimizations such as switch support for collective operations over bulk data, while an HPC-oriented backend scale-out network might support latency optimizations only for small collectives.",0.78,2026,,auto,,,
claim_b470b018b6d99118,mechanism,算力网络,"算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：An AI-oriented backend scale-out network might include special-purpose optimizations such as switch support for collective operations over bulk data, while an HPC-oriented backend scale-out network might support latency optimizations only for small collectives.",[],算力网络 由 An AI-oriented backend scale-out network might include special-purpose optimi... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,50,2 Backend Scale-out Network The backend,1,"An AI-oriented backend scale-out network might include special-purpose optimizations such as switch support for collective operations over bulk data, while an HPC-oriented backend scale-out network might support latency optimizations only for small collectives.",0.78,2026,,auto,,,
claim_6fbb28c91ce27ea1,trend,算力网络,"算力网络 的技术趋势：Ultra Ethernet Specification v1.0.2：UET mainly targets RDMA service and attempts to provide the best, modernized, and highly optimized transport service for carrying RDMA in AI and HPC workloads.",[],"算力网络 由 UET mainly targets RDMA service and attempts to provide the best, modernized,... 驱动",neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,52,2 UE Transport (UET) Objectives UET is f,1,"UET mainly targets RDMA service and attempts to provide the best, modernized, and highly optimized transport service for carrying RDMA in AI and HPC workloads.",0.78,2026,,auto,,,
claim_45f0d6d694db7803,mechanism,算力网络,算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：| Characteristic (2024) | Frontend | Backend Scale-out | Scale-up | | --- | --- | --- | --- | | | (Intra Data Center) | | | | Note: 1.,[],算力网络 由 | Characteristic (2024) | Frontend | Backend Scale-out | Scale-up | | --- | -... 驱动,positive,near_term,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,52,2 UE Transport (UET) Objectives UET is f,1,| Characteristic (2024) | Frontend | Backend Scale-out | Scale-up | | --- | --- | --- | --- | | | (Intra Data Center) | | | | Note: 1.,0.78,2026,,auto,,,
claim_5102265aa54d7a62,mechanism,算力网络,"算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：The intent is that when making trade-offs, the goal of | | supporting frontend or scale-up networks will not impact the performance of backend scale-out | | deployments and will not impact the schedule for this specification delivery.",[],"算力网络 由 The intent is that when making trade-offs, the goal of | | supporting fronten... 驱动",positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,52,2 UE Transport (UET) Objectives UET is f,1,"The intent is that when making trade-offs, the goal of | | supporting frontend or scale-up networks will not impact the performance of backend scale-out | | deployments and will not impact the schedule for this specification delivery.",0.78,2026,,auto,,,
claim_8ae44bc192d2ebd2,bottleneck,算力网络,"算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：### Table 1-2 - Characteristics of UET Deployment Model | Characteristic (2026+) | | Dedicated AI Training | Cloud AI/HPC | At Scale HPC | | --- | --- | --- | --- | --- | | | | Cluster | | | | Network scale (Ethernet ports) | 100k – 256k | | 256k | 80k – 256k | | Target unloaded one-way latency | 2 – 10 µs | | 2 – 10 µs | 2 – 10 µs | | Ethernet port speed | 800 G+ | | 400 G+ | 800 G+ | | Average network utilization | Up to 85% | | 20-40% overall BW 60-80% for AI cloud | Varies, 60-80% for BW-int",[],算力网络 受 ### Table 1-2 - Characteristics of UET Deployment Model | Characteristic (202... 约束,negative,near_term,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,52,2 UE Transport (UET) Objectives UET is f,1,"### Table 1-2 - Characteristics of UET Deployment Model | Characteristic (2026+) | | Dedicated AI Training | Cloud AI/HPC | At Scale HPC | | --- | --- | --- | --- | --- | | | | Cluster | | | | Network scale (Ethernet ports) | 100k – 256k | | 256k | 80k – 256k | | Target unloaded one-way latency | 2 – 10 µs | | 2 – 10 µs | 2 – 10 µs | | Ethernet port speed | 800 G+ | | 400 G+ | 800 G+ | | Average network utilization | Up to 85% | | 20-40% overall BW 60-80% for AI cloud | Varies, 60-80% for BW-int",0.78,2026,,auto,,,
claim_2e308d16c749d35c,indicator,算力网络,"算力网络 的可跟踪指标：Ultra Ethernet Specification v1.0.2：### Table 1-2 - Characteristics of UET Deployment Model | Characteristic (2026+) | | Dedicated AI Training | Cloud AI/HPC | At Scale HPC | | --- | --- | --- | --- | --- | | | | Cluster | | | | Network scale (Ethernet ports) | 100k – 256k | | 256k | 80k – 256k | | Target unloaded one-way latency | 2 – 10 µs | | 2 – 10 µs | 2 – 10 µs | | Ethernet port speed | 800 G+ | | 400 G+ | 800 G+ | | Average network utilization | Up to 85% | | 20-40% overall BW 60-80% for AI cloud | Varies, 60-80% for BW-int",[],算力网络 可通过 ### Table 1-2 - Characteristics of UET Deployment Model | Characteristic (202... 跟踪,neutral,near_term,latency,85%,%,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,52,2 UE Transport (UET) Objectives UET is f,1,"### Table 1-2 - Characteristics of UET Deployment Model | Characteristic (2026+) | | Dedicated AI Training | Cloud AI/HPC | At Scale HPC | | --- | --- | --- | --- | --- | | | | Cluster | | | | Network scale (Ethernet ports) | 100k – 256k | | 256k | 80k – 256k | | Target unloaded one-way latency | 2 – 10 µs | | 2 – 10 µs | 2 – 10 µs | | Ethernet port speed | 800 G+ | | 400 G+ | 800 G+ | | Average network utilization | Up to 85% | | 20-40% overall BW 60-80% for AI cloud | Varies, 60-80% for BW-int",0.78,2026,,auto,,,
claim_482ff7fc71c5dee3,bottleneck,算力网络,"算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：While UET provides excellent performance on best-effort networks leveraging multi-pathing and improved congestion control assisted by network telemetry, it is also architected to run on lossless networks.",[],算力网络 受 While UET provides excellent performance on best-effort networks leveraging m... 约束,negative,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,53,3 Network Fabric The network fabric cons,1,"While UET provides excellent performance on best-effort networks leveraging multi-pathing and improved congestion control assisted by network telemetry, it is also architected to run on lossless networks.",0.78,2026,,auto,,,
claim_363464291a633ff0,mechanism,算力网络,"算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：While UET provides excellent performance on best-effort networks leveraging multi-pathing and improved congestion control assisted by network telemetry, it is also architected to run on lossless networks.",[],算力网络 由 While UET provides excellent performance on best-effort networks leveraging m... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,53,3 Network Fabric The network fabric cons,1,"While UET provides excellent performance on best-effort networks leveraging multi-pathing and improved congestion control assisted by network telemetry, it is also architected to run on lossless networks.",0.78,2026,,auto,,,
claim_dc16963fee8fd806,bottleneck,算力网络,算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：This network is not latency-sensitive and typically has low bandwidth requirements.,[],算力网络 受 This network is not latency-sensitive and typically has low bandwidth require... 约束,negative,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,54,2 Data Plane,1,This network is not latency-sensitive and typically has low bandwidth requirements.,0.78,2026,,auto,,,
claim_dddfcb59e89f25bf,bottleneck,算力网络,算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：High network efficiency and reduced latency are achieved by allowing UET congestion management to enable mu,[],算力网络 受 High network efficiency and reduced latency are achieved by allowing UET cong... 约束,negative,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,58,2 Transport Layer UE transport layer spe,1,High network efficiency and reduced latency are achieved by allowing UET congestion management to enable mu,0.78,2026,,auto,,,
claim_bac9445ac6a41d12,mechanism,算力网络,算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：High network efficiency and reduced latency are achieved by allowing UET congestion management to enable mu,[],算力网络 由 High network efficiency and reduced latency are achieved by allowing UET cong... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,58,2 Transport Layer UE transport layer spe,1,High network efficiency and reduced latency are achieved by allowing UET congestion management to enable mu,0.78,2026,,auto,,,
claim_3b8887d73f853fda,bottleneck,算力网络,算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：High network efficiency and reduced latency are achieved by allowing UET congestion management to enable multi-path packet spraying across the fabric and avoid hot spots when congestion signals arrive.,[],算力网络 受 High network efficiency and reduced latency are achieved by allowing UET cong... 约束,negative,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,58,AI,1,High network efficiency and reduced latency are achieved by allowing UET congestion management to enable multi-path packet spraying across the fabric and avoid hot spots when congestion signals arrive.,0.78,2026,,auto,,,
claim_fb186da82688016c,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：High network efficiency and reduced latency are achieved by allowing UET congestion management to enable multi-path packet spraying across the fabric and avoid hot spots when congestion signals arrive.,[],算力网络 的产业链传导涉及 High network efficiency and reduced latency are achieved by allowing UET cong...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,58,AI,1,High network efficiency and reduced latency are achieved by allowing UET congestion management to enable multi-path packet spraying across the fabric and avoid hot spots when congestion signals arrive.,0.78,2026,,auto,,,
claim_6da5aea4aa67ea5f,bottleneck,算力网络,"算力网络 的约束或瓶颈：Ultra Ethernet Specification v1.0.2：UE does not require any changes to the network layer, but UET congestion management expects support for explicit congestion notification (ECN) as specified in IETF RFC 3168, but with the additional constraint of marking congested packets when dequeuing for transmission instead of enqueuing.",[],"算力网络 受 UE does not require any changes to the network layer, but UET congestion mana... 约束",negative,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,59,3 Network Layer Optional UE network laye,1,"UE does not require any changes to the network layer, but UET congestion management expects support for explicit congestion notification (ECN) as specified in IETF RFC 3168, but with the additional constraint of marking congested packets when dequeuing for transmission instead of enqueuing.",0.78,2026,,auto,,,
claim_ec6fc598d6889725,mechanism,算力网络,"算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：UE does not require any changes to the network layer, but UET congestion management expects support for explicit congestion notification (ECN) as specified in IETF RFC 3168, but with the additional constraint of marking congested packets when dequeuing for transmission instead of enqueuing.",[],"算力网络 由 UE does not require any changes to the network layer, but UET congestion mana... 驱动",positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,59,3 Network Layer Optional UE network laye,1,"UE does not require any changes to the network layer, but UET congestion management expects support for explicit congestion notification (ECN) as specified in IETF RFC 3168, but with the additional constraint of marking congested packets when dequeuing for transmission instead of enqueuing.",0.78,2026,,auto,,,
claim_65132f6cb9a589d6,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：The libfabric mapping specification defines how the libfabric v2.0 APIs are implemented using Ultra Ethernet Transport.,[],算力网络 的产业链传导涉及 The libfabric mapping specification defines how the libfabric v2.0 APIs are i...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,62,1 UE Software Overview The UEC develops,1,The libfabric mapping specification defines how the libfabric v2.0 APIs are implemented using Ultra Ethernet Transport.,0.78,2026,,auto,,,
claim_72574383bf77f5c0,supply_chain,算力网络,"算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：2.2 UE Libfabric Mapping This document specifies the mapping between libfabric v2.0, also known as Open Fabrics Interfaces (OFI), and the Ultra Ethernet Transport (UET v1.0), as well as the requirements imposed on UET OFI providers.",[],算力网络 的产业链传导涉及 2.2 UE Libfabric Mapping This document specifies the mapping between libfabri...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,66,2 UE Libfabric Mapping This document spe,1,"2.2 UE Libfabric Mapping This document specifies the mapping between libfabric v2.0, also known as Open Fabrics Interfaces (OFI), and the Ultra Ethernet Transport (UET v1.0), as well as the requirements imposed on UET OFI providers.",0.78,2026,,auto,,,
claim_ea5f3c3a13e0b18f,trend,算力网络,算力网络 的技术趋势：Ultra Ethernet Specification v1.0.2：The three UET profiles in order of functionality (least to most) are: 1.,[],算力网络 由 The three UET profiles in order of functionality (least to most) are: 1. 驱动,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,69,1 Application Use Cases Different applic,1,The three UET profiles in order of functionality (least to most) are: 1.,0.78,2026,,auto,,,
claim_208af9d7b31548d1,trend,算力网络,算力网络 的技术趋势：Ultra Ethernet Specification v1.0.2：### Table 2-3 - UET Application Categories | | Application Use Case | | Summary of Expected API Usage | | --- | --- | --- | --- | | *CCL | | • Reliable communication • Matching based on sender ID • Tagged messages using exact matching o With no guarantees about which tag matches if duplicate tags are used • Data transfers using RMA Write • Message and data ordering not required • Optional use of collective offload | | | *MPI | | • Reliable communication • Matching based on sender ID • Tagged mes,[],算力网络 由 ### Table 2-3 - UET Application Categories | | Application Use Case | | Summa... 驱动,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,69,Table 2-3 - UET Application Categories,1,### Table 2-3 - UET Application Categories | | Application Use Case | | Summary of Expected API Usage | | --- | --- | --- | --- | | *CCL | | • Reliable communication • Matching based on sender ID • Tagged messages using exact matching o With no guarantees about which tag matches if duplicate tags are used • Data transfers using RMA Write • Message and data ordering not required • Optional use of collective offload | | | *MPI | | • Reliable communication • Matching based on sender ID • Tagged mes,0.78,2026,,auto,,,
claim_105c48eadf57784f,trend,PCB,PCB 的技术趋势：Ultra Ethernet Specification v1.0.2：### Table 2-3 - UET Application Categories | | Application Use Case | | Summary of Expected API Usage | | --- | --- | --- | --- | | *CCL | | • Reliable communication • Matching based on sender ID • Tagged messages using exact matching o With no guarantees about which tag matches if duplicate tags are used • Data transfers using RMA Write • Message and data ordering not required • Optional use of collective offload | | | *MPI | | • Reliable communication • Matching based on sender ID • Tagged mes,[],PCB 由 ### Table 2-3 - UET Application Categories | | Application Use Case | | Summa... 驱动,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,69,Table 2-3 - UET Application Categories,1,### Table 2-3 - UET Application Categories | | Application Use Case | | Summary of Expected API Usage | | --- | --- | --- | --- | | *CCL | | • Reliable communication • Matching based on sender ID • Tagged messages using exact matching o With no guarantees about which tag matches if duplicate tags are used • Data transfers using RMA Write • Message and data ordering not required • Optional use of collective offload | | | *MPI | | • Reliable communication • Matching based on sender ID • Tagged mes,0.78,2026,,auto,,,
claim_7da68a5186fe1895,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：### Table 2-4 - Per-Profile Libfabric Parameter Requirements | Structure | Field | Value(s) | | Required | | | | | Notes | | --- | --- | --- | --- | --- | --- | --- | --- | --- | --- | | | | | | AI | | AI | HPC | HPC | | | | | | | BASE | | FULL | | | | | fi info _ | | | | | | | | | | | | caps | FI LOCAL COMM _ _ FI REMOTE COMM _ _ FI MSG _ FI SEND _ FI RECV _ FI TAGGED (exact match)1 _ FI TAGGED (wildcard)1 _ FI DIRECTED RECV2 _ _ FI TAGGED DIRECTED RECV2 _ _ _ FI SELECTIVE COMPLETION _ _ FI SHA,"[""工业富联""]",算力网络 的产业链传导涉及 ### Table 2-4 - Per-Profile Libfabric Parameter Requirements | Structure | Fi...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,70,1 Application Use Cases Different applic,1,### Table 2-4 - Per-Profile Libfabric Parameter Requirements | Structure | Field | Value(s) | | Required | | | | | Notes | | --- | --- | --- | --- | --- | --- | --- | --- | --- | --- | | | | | | AI | | AI | HPC | HPC | | | | | | | BASE | | FULL | | | | | fi info _ | | | | | | | | | | | | caps | FI LOCAL COMM _ _ FI REMOTE COMM _ _ FI MSG _ FI SEND _ FI RECV _ FI TAGGED (exact match)1 _ FI TAGGED (wildcard)1 _ FI DIRECTED RECV2 _ _ FI TAGGED DIRECTED RECV2 _ _ _ FI SELECTIVE COMPLETION _ _ FI SHA,0.78,2026,mentioned,auto,,,
claim_6fdf20fff4cfc6b6,trend,算力网络,算力网络 的技术趋势：Ultra Ethernet Specification v1.0.2：| Structure | Field | Value(s) | | Required | | | | | Notes | | --- | --- | --- | --- | --- | --- | --- | --- | --- | --- | | | | | | AI | | AI | HPC | HPC | | | | | | | BASE | | FULL | | | | | | mr cnt _ | >= 8 | Y | | Y | | Y | | Floor is subject to overall availability of MR resources if MRs are a shared resource | | | tclass | FI TC BEST EFFORT _ _ _ FI TC UNSPEC _ _ DSCP value | Y Y Y | | Y Y Y | | Y Y Y | | Maps to default TC Maps to default TC | | | auth key size _ _ | 0 or 3 or FI AV AUT,[],算力网络 由 | Structure | Field | Value(s) | | Required | | | | | Notes | | --- | --- | -... 驱动,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,71,1 Application Use Cases Different applic,1,| Structure | Field | Value(s) | | Required | | | | | Notes | | --- | --- | --- | --- | --- | --- | --- | --- | --- | --- | | | | | | AI | | AI | HPC | HPC | | | | | | | BASE | | FULL | | | | | | mr cnt _ | >= 8 | Y | | Y | | Y | | Floor is subject to overall availability of MR resources if MRs are a shared resource | | | tclass | FI TC BEST EFFORT _ _ _ FI TC UNSPEC _ _ DSCP value | Y Y Y | | Y Y Y | | Y Y Y | | Maps to default TC Maps to default TC | | | auth key size _ _ | 0 or 3 or FI AV AUT,0.78,2026,,auto,,,
claim_042ce5ac7ba957b5,trend,算力网络,"算力网络 的技术趋势：Ultra Ethernet Specification v1.0.2：Max PDU is the maximum payload of a single frame (i.e., UET payload) per definition in UE SES specification.",[],"算力网络 由 Max PDU is the maximum payload of a single frame (i.e., UET payload) per defi... 驱动",neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,72,1 Profile Negotiation and Inter-Profile,1,"Max PDU is the maximum payload of a single frame (i.e., UET payload) per definition in UE SES specification.",0.78,2026,,auto,,,
claim_4f220c25b4ad97c5,mechanism,算力网络,"算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：### Table 2-5 - Application Use Case Mapping to UET Profiles | | Application Use Case | | UET Profile(s) with Optimal Use-Case Support | | --- | --- | --- | --- | | *CCL | | Any of AI Base, AI Full, or HPC | | | *MPI | | HPC | | | SHMEM | | Either AI Full or HPC | | | UD | | Any of AI Base, AI Full, or HPC | |",[],算力网络 由 ### Table 2-5 - Application Use Case Mapping to UET Profiles | | Application ... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,72,1 Profile Negotiation and Inter-Profile,1,"### Table 2-5 - Application Use Case Mapping to UET Profiles | | Application Use Case | | UET Profile(s) with Optimal Use-Case Support | | --- | --- | --- | --- | | *CCL | | Any of AI Base, AI Full, or HPC | | | *MPI | | HPC | | | SHMEM | | Either AI Full or HPC | | | UD | | Any of AI Base, AI Full, or HPC | |",0.78,2026,,auto,,,
claim_9f491c2fb83d4f32,mechanism,PCB,"PCB 的技术机理：Ultra Ethernet Specification v1.0.2：### Table 2-5 - Application Use Case Mapping to UET Profiles | | Application Use Case | | UET Profile(s) with Optimal Use-Case Support | | --- | --- | --- | --- | | *CCL | | Any of AI Base, AI Full, or HPC | | | *MPI | | HPC | | | SHMEM | | Either AI Full or HPC | | | UD | | Any of AI Base, AI Full, or HPC | |",[],PCB 由 ### Table 2-5 - Application Use Case Mapping to UET Profiles | | Application ... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,72,1 Profile Negotiation and Inter-Profile,1,"### Table 2-5 - Application Use Case Mapping to UET Profiles | | Application Use Case | | UET Profile(s) with Optimal Use-Case Support | | --- | --- | --- | --- | | *CCL | | Any of AI Base, AI Full, or HPC | | | *MPI | | HPC | | | SHMEM | | Either AI Full or HPC | | | UD | | Any of AI Base, AI Full, or HPC | |",0.78,2026,,auto,,,
claim_63180c95fb848b8b,indicator,算力网络,算力网络 的可跟踪指标：Ultra Ethernet Specification v1.0.2：Table 2-7 - Libfabric UET Provider Configuration Parameters,[],算力网络 可通过 Table 2-7 - Libfabric UET Provider Configuration Parameters 跟踪,neutral,,parameters,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,73,3 Configuration Information The libfabri,1,Table 2-7 - Libfabric UET Provider Configuration Parameters,0.78,2026,,auto,,,
claim_b519fe3decaa88a1,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：Table 2-7 - Libfabric UET Provider Configuration Parameters,[],算力网络 的产业链传导涉及 Table 2-7 - Libfabric UET Provider Configuration Parameters,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,73,3 Configuration Information The libfabri,1,Table 2-7 - Libfabric UET Provider Configuration Parameters,0.78,2026,,auto,,,
claim_857cf39a53b715a0,indicator,算力网络,算力网络 的可跟踪指标：Ultra Ethernet Specification v1.0.2：### Table 2-7 - Libfabric UET Provider Configuration Parameters | | Parameter | | Data Type | | Description | | --- | --- | --- | --- | --- | --- | | UET PROVIDER SERVICE PATH _ _ _ | | string | | Environment variable specifying the path name for an optional service configuration file containing user-defined service name strings and associated Indices.,[],算力网络 可通过 ### Table 2-7 - Libfabric UET Provider Configuration Parameters | | Parameter... 跟踪,neutral,,parameters,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,73,3 Configuration Information The libfabri,1,### Table 2-7 - Libfabric UET Provider Configuration Parameters | | Parameter | | Data Type | | Description | | --- | --- | --- | --- | --- | --- | | UET PROVIDER SERVICE PATH _ _ _ | | string | | Environment variable specifying the path name for an optional service configuration file containing user-defined service name strings and associated Indices.,0.78,2026,,auto,,,
claim_5fa59e9eb3ab9f1a,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：### Table 2-7 - Libfabric UET Provider Configuration Parameters | | Parameter | | Data Type | | Description | | --- | --- | --- | --- | --- | --- | | UET PROVIDER SERVICE PATH _ _ _ | | string | | Environment variable specifying the path name for an optional service configuration file containing user-defined service name strings and associated Indices.,[],算力网络 的产业链传导涉及 ### Table 2-7 - Libfabric UET Provider Configuration Parameters | | Parameter...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,73,3 Configuration Information The libfabri,1,### Table 2-7 - Libfabric UET Provider Configuration Parameters | | Parameter | | Data Type | | Description | | --- | --- | --- | --- | --- | --- | | UET PROVIDER SERVICE PATH _ _ _ | | string | | Environment variable specifying the path name for an optional service configuration file containing user-defined service name strings and associated Indices.,0.78,2026,,auto,,,
claim_84ccecfec0a973f8,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：MUST be 0 | | | PIDonFEP | | 16 | | Process ID in context of fabric endpoint Meaning depends on the address mode | | | Fabric Address | | 128 | | IP address | | | Start Resource Index | | 12 | | Service Identifier • Index 0 is reserved for a UET provider-to-provider control channel o No standardized provider-to-provider control channel operations have been defined o The provider-to-provider control channel MAY be used for vendor-specific operations | | | Num Resource Indices | | 12 | | Number of,[],算力网络 的产业链传导涉及 MUST be 0 | | | PIDonFEP | | 16 | | Process ID in context of fabric endpoint ...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,83,1 Libfabric Addressing Libfabric provide,1,MUST be 0 | | | PIDonFEP | | 16 | | Process ID in context of fabric endpoint Meaning depends on the address mode | | | Fabric Address | | 128 | | IP address | | | Start Resource Index | | 12 | | Service Identifier • Index 0 is reserved for a UET provider-to-provider control channel o No standardized provider-to-provider control channel operations have been defined o The provider-to-provider control channel MAY be used for vendor-specific operations | | | Num Resource Indices | | 12 | | Number of,0.78,2026,,auto,,,
claim_397670ee484ff8be,supply_chain,算力网络,算力网络 的产业传导：Ultra Ethernet Specification v1.0.2：#define UET_ADDR_FLAG_FEP_CAP_V (1 << 0) /* FEP capabilities valid flag */ #define UET_ADDR_FLAG_FA_V (1 << 1) /* fabric address valid flag */ #define UET_ADDR_FLAG_PID_V (1 << 2) /* PIDonFEP valid flag */ #define UET_ADDR_FLAG_RI_V (1 << 3) /* resource index valid flag */ #define UET_ADDR_FLAG_INI_V (1 << 4) /* initiator id valid flag */ #define UET_ADDR_FLAG_ABS_MODE (1 << 5) /* absolute address mode */ #define UET_ADDR_FLAG_REL_MODE (0 << 5) /* relative address mode */ #define UET_ADDR_FLAG_I,[],算力网络 的产业链传导涉及 #define UET_ADDR_FLAG_FEP_CAP_V (1 << 0) /* FEP capabilities valid flag */ #d...,neutral,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,84,AI,1,#define UET_ADDR_FLAG_FEP_CAP_V (1 << 0) /* FEP capabilities valid flag */ #define UET_ADDR_FLAG_FA_V (1 << 1) /* fabric address valid flag */ #define UET_ADDR_FLAG_PID_V (1 << 2) /* PIDonFEP valid flag */ #define UET_ADDR_FLAG_RI_V (1 << 3) /* resource index valid flag */ #define UET_ADDR_FLAG_INI_V (1 << 4) /* initiator id valid flag */ #define UET_ADDR_FLAG_ABS_MODE (1 << 5) /* absolute address mode */ #define UET_ADDR_FLAG_REL_MODE (0 << 5) /* relative address mode */ #define UET_ADDR_FLAG_I,0.78,2026,,auto,,,
claim_28bc364707ce36fe,mechanism,算力网络,算力网络 的技术机理：Ultra Ethernet Specification v1.0.2：The valid flags enable requests for specific components of a UET address on the fi getinfo() API (see section _ 2.2.5.2.2) and the fi endpoint() API (see section 2.2.5.3.5).,[],算力网络 由 The valid flags enable requests for specific components of a UET address on t... 驱动,positive,,,,,industry_tech_ultra_ethernet_1_0_2_2026,Ultra Ethernet Specification v1.0.2,84,AI,1,The valid flags enable requests for specific components of a UET address on the fi getinfo() API (see section _ 2.2.5.2.2) and the fi endpoint() API (see section 2.2.5.3.5).,0.78,2026,,auto,,,
