relation_id,head_type,head_name,relation,tail_type,tail_name,evidence,source_report_id,source_title,page,section,source_tier,confidence,review_status
relation_c2bc65ac8b8ff02e,Company,紫光股份,HAS_PRODUCT,Product,维保服务,本集团在提供维保、数据中心建造等服务时，相关履约义务在服务期内或客户验收完成后履行,annual_000938_2025,2025年年度报告,189,合并财务报表主要项目注释（续）,1,0.90,auto
relation_c2dc56c3e24cb543,Company,紫光股份,HAS_PRODUCT,Product,ICT基础设施,为客户提供网络、计算、存储、云计算、安全和智能终端等全栈智能化信息通信（ICT）基础设施、云与智能平台，以及数字化转型及智能化升级的解决方案。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_c33fe43cd3583554,Company,紫光股份,USES_TECHNOLOGY,Technology,信息安全,提供云计算、大数据、人工智能、工业互联网、信息安全、智能联接、边缘计算、统一运维等在内的一站式数字化解决方案,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,0.90,auto
relation_c3efa4577c0ca36b,Metric,收到重要的投资活动有关的现金_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,197,合并财务报表主要项目注释（续）,1,1.00,auto
relation_c41febb577f64495,Risk,财务报告内部控制一般缺陷,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,53,内部控制审计报告,1,1.00,auto
relation_c43561c5f1d465a6,Product,数字乡村解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,55,巩固拓展脱贫攻坚成果、乡村振兴的情况,1,1.00,auto
relation_c452d09415335254,Product,Cloudnet云管,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_c47653cbcef21a97,Company,紫光股份,HAS_METRIC,Metric,研发人员数量占比,2025年研发人员数量占比37.89%,annual_000938_2025,2025年年度报告,27,公司研发人员情况,1,1.00,auto
relation_c4d60b93cf3d0de5,Company,紫光未来科技（杭州）有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,紫光未来科技（杭州）有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_c53c85679b0967d6,Company,紫鸾智能科技（珠海）有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,34,√适用 □不适用,1,1.00,auto
relation_c546fa524e924bb3,Company,紫光股份,HAS_METRIC,Metric,财务人员数量,表格中财务人员行对应数值273,annual_000938_2025,2025年年度报告,49,公司利润分配及资本公积金转增股本情况,1,1.00,auto
relation_c55b7a6e3e0affe8,Company,紫光股份,DISCLOSES_RISK,Risk,技术和产品研发风险,（2）技术和产品研发风险,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_c58cac77eb315e5d,Technology,灵犀使能平台,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_c5ba5791c40adcee,Company,紫光股份,HAS_METRIC,Metric,归属于本公司普通股股东的当期净利润,"归属于本公司普通股股东的当期净利润 2025年 1,685,521,754.82 元",annual_000938_2025,2025年年度报告,196,合并财务报表主要项目注释（续）,1,1.00,auto
relation_c61d5851bfdfa9a0,Product,虚拟化平台,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_c627c021b52f2d61,Company,紫光股份,SUPPORTED_BY_POLICY,Policy,企业会计准则第24号——套期会计,同上。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_c641d0df3f626f60,Technology,RoCE协议,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_c65d4fa59985a4f2,Company,紫光股份,DISCLOSES_RISK,Risk,履约风险,3、履约风险：外汇套期保值业务存在合约到期无法履约造成违约而带来的风险。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_c65d6601507afe01,Company,紫光股份,HAS_METRIC,Metric,营业收入,"营业收入合计：2025年96,748,339,344.03元，占营业收入比重100%。",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_c6e4e34d7ea7f3cb,Company,紫光股份,HAS_PRODUCT,Product,ICT基础设施与服务,分产品：ICT 基础设施与服务,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_c6f792fe2ee217ba,Metric,营业成本同比增减_信息技术业_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_c73c90cf4becdec2,Company,紫光股份,HAS_PRODUCT,Product,全光网络5.0解决方案,发布全光网络5.0 解决方案,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_c75bf6e8426eb0f5,Company,紫光股份,HAS_METRIC,Metric,经营活动产生的现金流量净额,"经营活动产生的现金流量净额（元）2025年3,486,751,492.84",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_c7711663c3453b30,Metric,前五名客户合计销售金额占年度销售总额比例,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,23,公司主要销售客户情况,1,1.00,auto
relation_c7c52c9e3c2348da,Metric,中国X86服务器市场份额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_c7f69558997eefb6,Technology,三算合一,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_c8596c2184a22ede,Metric,无形资产使用寿命,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,130,重要会计政策及会计估计（续）,1,1.00,auto
relation_c904b185c22b1b4e,Product,灵犀Cube一体机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_c95cf60179eed01e,Metric,研发费用_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_c98e7706c344babe,Metric,营业成本_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_c9a516870af50145,Product,全场景Wi-Fi 7组网方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_c9d7a575927ab4f5,Product,灵犀使能平台,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_ca0a927763cea9f8,Company,紫光云技术有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,紫光云技术有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_ca7e668e73419043,Architecture,云—边—端三级协同架构,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_cabd28f9a3155039,Metric,参数利用率提升,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_cac75bfcdd16b209,Product,UTM防火墙,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_cb763094ffab18ba,Metric,31-40岁人数,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发人员情况,1,1.00,auto
relation_cbfa6867c4f1dbfe,Company,紫光股份,HAS_METRIC,Metric,营业收入,"营业收入 96,748,339,344.03",annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_cc1fa26370b9c602,Metric,IT产品分销与供应链服务毛利率比上年同期增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_cc4942380bcaeff8,Company,紫光股份,HAS_METRIC,Metric,商品销售收入,"其中商品销售收入为人民币90,464百万元",annual_000938_2025,2025年年度报告,91,财务报告,1,1.00,auto
relation_cd423ec6751a578d,Product,冷板式及浸没式交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_cdc2e2394c2018cd,Technology,自主技术,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,16,主营业务分析,1,1.00,auto
relation_cdc685e42600c4ea,Company,紫光股份,USES_TECHNOLOGY,Technology,CPO技术,公司重点推进CPO 技术与Scale-up 整机柜两大前沿技术方向研究,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_ce24f118b16ea8cf,Company,紫光股份,HAS_PRODUCT,Product,计算产品,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_ce498cb445584e05,IndustryConcept,超算,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_cebef3c4e7364996,Company,紫光股份,DISCLOSES_RISK,Risk,内部控制风险,2、内部控制风险：外汇套期保值业务专业性较强，复杂程度较高，可能会由于内部控制机制不完善而造成操作风险。,annual_000938_2025,2025年年度报告,32,√适用 □不适用,1,1.00,auto
relation_cec2da175a8d735a,Product,高端路由器,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_cf1eb21e55ccf55a,Metric,中国企业级WLAN市场份额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_cf46214670ff5a6f,Metric,稳定期增长率,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_cf4c928778a35117,Metric,营业成本_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,100,营业收入,1,1.00,auto
relation_cfde28d278ee7c86,ValueChainSegment,数字化转型及智能化升级解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_cffe67c924b9a688,Metric,采购量,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,21,√是 □否,1,1.00,auto
relation_d013897dfdd8afcc,Company,紫光股份,HAS_PRODUCT,Product,51.2T CPO硅光数据中心交换机,51.2T CPO 硅光数据中心交换机产品融合核心技术优势,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,0.90,auto
relation_d05fa0e5622f0ba3,Company,紫光股份,HAS_METRIC,Metric,存货跌价准备本年计提,"存货跌价准备及合同履约成本减值准备：本年计提662,464,130.87",annual_000938_2025,2025年年度报告,160,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d07dbda6a2efae84,Metric,税前折现率,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d0825ebf0d1394b2,Product,超融合产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_d08f2c462ca988cb,Company,紫光股份,HAS_METRIC,Metric,营业收入_2024,"营业收入4 115,158,438.75 258,272,495.85",annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,1.00,auto
relation_d0b0e88acf780c9a,IndustryConcept,算力降本,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_d0d7b5a757d64b79,Metric,递延收益本年减少,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d1232286e2ea806f,IndustryConcept,智算需求,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_d12dbcb9505f84d7,ValueChainSegment,云与智能平台,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,113,基本情况,1,1.00,auto
relation_d1ba90308fba00bb,Company,紫光股份,HAS_METRIC,Metric,IT产品分销与供应链服务成本,"2025年IT产品分销与供应链服务成本金额24,231,735,943.28元",annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_d1d8fe60c5a698f6,IndustryConcept,数字化转型,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_d1d9cbd03b0a287a,Product,IT产品分销与供应链服务,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,20,单位：元,1,1.00,auto
relation_d23341a13b741819,Product,商用笔记本电脑,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_d2cb3415d7146984,Technology,信元交换,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_d2e32a9ed785dadf,Product,一站式数字化解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d302fbd558ce342d,Metric,预测期增长率,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,174,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d30a7c6ee53ef5ef,Technology,DDC架构,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_d3434e5b45f3bea0,Company,紫光股份,HAS_METRIC,Metric,IT产品分销与供应链服务成本同比增减,IT产品分销与供应链服务成本同比增减-12.61%,annual_000938_2025,2025年年度报告,21,单位：元,1,1.00,auto
relation_d3720823dd9f001e,Company,紫光股份,BELONGS_TO_CHAIN,IndustryChain,云—网—安—算—存—端,夯实“云—网—安—算—存—端”全栈业务布局,annual_000938_2025,2025年年度报告,24,费用,1,0.90,auto
relation_d3fc3e9c1ec2dc02,Metric,未决诉讼预计负债,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d4079c6248cb4c23,Metric,产品质量保证本年增加,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d44510fa569dc5bc,Company,紫光股份,HAS_METRIC,Metric,主营业务收入_2025,"2025年主营业务收入96,267,600,254.58元",annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d52b42b7fe114797,IndustryConcept,行业专属云,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_d594153030063462,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的扣除非经常性损益的净利润,"归属于上市公司股东的扣除非经常性损益的净利润（元）2025年1,634,660,607.17",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_d5e0834a196b5d74,Company,紫光股份,HAS_PRODUCT,Product,灵犀使能平台,全面升级灵犀使能平台能力,annual_000938_2025,2025年年度报告,16,主营业务分析,1,0.90,auto
relation_d60c684dc62246c1,Company,紫光股份,HAS_METRIC,Metric,基本每股收益,基本每股收益（元/股）2025年0.5893,annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_d63b9450c68cb6dc,Company,紫光股份,HAS_METRIC,Metric,经营活动现金流出小计,"表格中经营活动现金流出小计2025年146,708,975,156.88元",annual_000938_2025,2025年年度报告,28,单位：元,1,1.00,auto
relation_d6a060eb40187585,Company,紫光股份,HAS_METRIC,Metric,归属于上市公司股东的净利润,表格显示紫光股份2025年各季度归属于上市公司股东的净利润数据。,annual_000938_2025,2025年年度报告,10,非经常性损益项目及金额,1,1.00,auto
relation_d6a7879b71239356,Company,紫光股份,HAS_METRIC,Metric,递延收益本年增加,"本年增加285,530,149.11",annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d6adae1f9ef5b7d9,Product,灵犀智算解决方案,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_d77b02ee287d77e7,Metric,前五名供应商合计采购金额占年度采购总额比例,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,23,公司主要供应商情况,1,1.00,auto
relation_d782c44d65d2b1ea,Metric,其他非流动负债-预收长期房租,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,185,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d7c26e3deb3f7877,Company,紫光股份,HAS_METRIC,Metric,总资产,"总资产（元）2025年末96,323,416,301.66",annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_d7c79b9226f05d7f,Metric,前五名客户合计销售金额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,23,公司主要销售客户情况,1,1.00,auto
relation_d7d525b1eeaa7738,Metric,管理费用_2024,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_d8033c8336640709,Technology,FPGA加速,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_d809b88f9759974c,Company,紫光股份,HAS_METRIC,Metric,经营活动现金流出小计_2024,"表格中经营活动现金流出小计2024年108,223,646,098.69元",annual_000938_2025,2025年年度报告,28,单位：元,1,1.00,auto
relation_d83065ee6e2ecb3d,Product,云网安一体化解决方案,ENABLES,IndustryConcept,数字化转型,解决数字化转型'最后一公里'难题,annual_000938_2025,2025年年度报告,20,收入与成本,1,0.90,auto
relation_d8578d629f9e63b1,Risk,商誉减值风险,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,1.00,auto
relation_d87b05646ed12ef2,Technology,DDC2,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_d9b7847a18627e47,ValueChainSegment,AI 算力产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_d9f82171b7764121,Company,紫光股份,HAS_METRIC,Metric,归属于母公司股东的净利润_2024,"归属于母公司股东的净利润1,572,434,477.25",annual_000938_2025,2025年年度报告,187,合并财务报表主要项目注释（续）,1,1.00,auto
relation_da1bdcd74f287af0,Company,北京紫光文化有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,145,税项,1,1.00,auto
relation_da766a791e57071b,Product,国芯超低时延交换机,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,17,力利用率，关键部件实现液冷散热，为万亿参数模型训练提供强大支持，兼具高效与绿色特性。,1,1.00,auto
relation_da92bc7e2724b87b,Company,紫光股份,HAS_METRIC,Metric,前五名供应商采购额中关联方采购额占年度采购总额比例,前五名供应商采购额中关联方采购额占年度采购总额比例 0.00%,annual_000938_2025,2025年年度报告,23,公司主要供应商情况,1,1.00,auto
relation_da9578782e075e05,Metric,稀释每股收益,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,9,□是 √否,1,1.00,auto
relation_dad1297b48bd8d65,Technology,CAS虚拟化,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,26,费用,1,1.00,auto
relation_daef83951e85516e,IndustryChain,AI算力基础设施,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,15,覆盖全球的销售网络,1,1.00,auto
relation_db677ca07fdcd88e,Company,紫光股份,HAS_PRODUCT,Product,ICT产品,新一代ICT产品智能工厂建设项目,annual_000938_2025,2025年年度报告,168,合并财务报表主要项目注释（续）,1,0.90,auto
relation_db88b324ea8d64eb,Company,紫光股份,DISCLOSES_RISK,Risk,宏观经济环境变化风险,（1）宏观经济环境变化风险,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.90,auto
relation_dbb8dc6cbe6111a4,Company,紫光股份,HAS_METRIC,Metric,委托理财余额,"报告期内委托理财的余额为54,809.27万元。",annual_000938_2025,2025年年度报告,80,单位：万元,1,0.90,auto
relation_dbc68805adaf9ffe,Metric,管理费用同比增减,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
relation_dbff432f6740cbf5,Product,芯模社区,ENABLES,IndustryConcept,智算业务,以芯模社区为平台，重点聚焦“芯模联动”战略,annual_000938_2025,2025年年度报告,36,资金需求及使用计划,1,0.80,auto
relation_dc41e334fb1b3db2,Workload,桌面级 AI 算力,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,27,公司研发投入情况,1,1.00,auto
relation_dc5b49d8887eee3a,Product,安全产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,1.00,auto
relation_dcc696bcf92af2f6,Product,灵犀AI助手,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,13,核心竞争力分析,1,1.00,auto
relation_dccc6ffa7429b426,Product,Wi-Fi 7 新产品,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,18,核心竞争力,1,1.00,auto
relation_dd0830ae6cae3331,Company,新华三人工智能科技有限公司,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,145,税项,1,1.00,auto
relation_dd5d771bf5805fc0,Company,紫光股份,USES_TECHNOLOGY,Technology,智能联接,提供云计算、大数据、人工智能、工业互联网、信息安全、智能联接、边缘计算、统一运维等在内的一站式数字化解决方案,annual_000938_2025,2025年年度报告,172,合并财务报表主要项目注释（续）,1,0.90,auto
relation_dd9641d8ee1c247e,Workload,金融风控,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,25,费用,1,1.00,auto
relation_ddef4b51d60c80ee,Company,紫光股份,HAS_PRODUCT,Product,网络产品,为人工智能、云计算、大数据、物联网等新兴技术在行业应用提供技术领先的计算、网络、存储和安全等软硬件产品,annual_000938_2025,2025年年度报告,35,公司未来发展的展望,1,0.90,auto
relation_de3b074b8c9cd9bb,Metric,中国企业网路由器市场份额,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,14,优质的客户资源和丰富的数字化转型实践经验,1,1.00,auto
relation_de5caafdebac3ae0,Company,紫光股份,USES_TECHNOLOGY,Technology,AI智能体,积极探索并实践AI智能体在政务场景的落地应用。,annual_000938_2025,2025年年度报告,19,抢抓产业机遇，助力国内行业客户增强数智化水平,1,0.80,auto
relation_de5dd9912a6d961d,Company,新华三工业互联网有限公司,SUPPORTED_BY_POLICY,Policy,财政部 税务总局公告2023年第12号,新华三工业互联网有限公司15%高新技术企业,annual_000938_2025,2025年年度报告,145,税项,1,0.90,auto
relation_de726ae0eaa6671d,Product,维保服务,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,135,重要会计政策及会计估计（续）,1,1.00,auto
relation_debe2fd491e4f7a7,Company,紫光股份,HAS_METRIC,Metric,净利润_2024,"净利润222,320,170.88 255,704,464.43",annual_000938_2025,2025年年度报告,108,89 -减：营业外支出,1,1.00,auto
relation_df3df1639333cdc8,Metric,主营业务收入_2025,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,188,合并财务报表主要项目注释（续）,1,1.00,auto
relation_dfa5ac754fc3b6ca,Product,企业级智能混合闪存存储,MENTIONED_IN,Report,annual_000938_2025,实体在报告《2025年年度报告》中被抽取。,annual_000938_2025,2025年年度报告,12,管理层讨论与分析,1,1.00,auto
relation_e085a046a801294e,Company,紫光股份,HAS_METRIC,Metric,管理费用同比增减,表格：管理费用同比增减13.54%,annual_000938_2025,2025年年度报告,24,单位：元,1,1.00,auto
